gps_point,dbh,type,dead,species
76,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
76,10,Broadleaves,FALSE,Tilia maximowicziana Shiras.
76,10,Broadleaves,FALSE,Tilia maximowicziana Shiras.
76,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
76,30,Broadleaves,FALSE,Aesculus turbinata Blume
76,30,Broadleaves,FALSE,Aesculus turbinata Blume
76,30,Broadleaves,FALSE,Magnolia obovata Thunb.
76,30,Broadleaves,FALSE,Magnolia obovata Thunb.
76,30,Broadleaves,FALSE,Magnolia obovata Thunb.
76,10,Q. crispula,FALSE,Quercus crispula Blume
76,10,Q. crispula,TRUE,Quercus crispula Blume
76,10,Q. crispula,TRUE,Quercus crispula Blume
76,30,Q. crispula,TRUE,Quercus crispula Blume
76,30,Q. crispula,TRUE,Quercus crispula Blume
77,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
77,10,Broadleaves,FALSE,Tilia maximowicziana Shiras.
77,10,Broadleaves,FALSE,Tilia maximowicziana Shiras.
77,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
77,30,Q. crispula,TRUE,Quercus crispula Blume
77,10,Q. crispula,TRUE,Quercus crispula Blume
77,30,Q. crispula,TRUE,Quercus crispula Blume
77,10,Q. crispula,TRUE,Quercus crispula Blume
77,10,Q. crispula,TRUE,Quercus crispula Blume
77,10,Q. crispula,TRUE,Quercus crispula Blume
77,50,Q. crispula,TRUE,Quercus crispula Blume
77,30,Q. crispula,TRUE,Quercus crispula Blume
78,50,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
78,50,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
78,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
78,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
78,10,Q. crispula,FALSE,Quercus crispula Blume
78,50,Q. crispula,FALSE,Quercus crispula Blume
78,10,Q. crispula,FALSE,Quercus crispula Blume
78,10,Q. crispula,FALSE,Quercus crispula Blume
78,30,Q. crispula,FALSE,Quercus crispula Blume
78,10,Q. crispula,FALSE,Quercus crispula Blume
78,10,Q. crispula,FALSE,Quercus crispula Blume
79,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
79,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
79,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
79,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
79,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
79,50,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
79,10,Q. crispula,FALSE,Quercus crispula Blume
79,50,Q. crispula,TRUE,Quercus crispula Blume
80,50,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
80,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
80,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
80,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
80,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
80,30,Broadleaves,FALSE,Magnolia obovata Thunb.
80,30,Broadleaves,FALSE,Magnolia obovata Thunb.
80,50,Q. crispula,FALSE,Quercus crispula Blume
81,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
81,30,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
81,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
81,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
81,10,Broadleaves,FALSE,Magnolia obovata Thunb.
81,10,Broadleaves,FALSE,Magnolia obovata Thunb.
81,10,Q. crispula,FALSE,Quercus crispula Blume
81,30,Q. crispula,FALSE,Quercus crispula Blume
81,30,Q. crispula,FALSE,Quercus crispula Blume
81,10,Q. crispula,FALSE,Quercus crispula Blume
81,10,Q. crispula,FALSE,Quercus crispula Blume
81,10,Q. crispula,FALSE,Quercus crispula Blume
81,10,Q. crispula,FALSE,Quercus crispula Blume
82,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
82,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
82,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
82,10,Q. crispula,FALSE,Quercus crispula Blume
82,30,Q. crispula,TRUE,Quercus crispula Blume
82,30,Q. crispula,TRUE,Quercus crispula Blume
82,10,Q. crispula,FALSE,Quercus crispula Blume
83,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,50,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,50,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
83,10,Broadleaves,FALSE,Magnolia obovata Thunb.
83,10,Broadleaves,FALSE,Magnolia obovata Thunb.
83,30,Q. crispula,FALSE,Quercus crispula Blume
83,30,Q. crispula,FALSE,Quercus crispula Blume
83,10,Q. crispula,FALSE,Quercus crispula Blume
83,30,Q. crispula,FALSE,Quercus crispula Blume
83,50,Q. crispula,FALSE,Quercus crispula Blume
84,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
84,10,Q. serata,FALSE,Quercus serrata Murray
84,10,Q. serata,FALSE,Quercus serrata Murray
85,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
85,30,Q. serata,FALSE,Quercus serrata Murray
85,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
85,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
85,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
85,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,Q. serata,FALSE,Quercus serrata Murray
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
86,10,Broadleaves,FALSE,Populus tremula L.  var. sieboldii (Miq.) Kudo 
87,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
87,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
87,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
87,50,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
87,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
87,30,Q. serata,TRUE,Quercus serrata Murray
87,30,Q. serata,TRUE,Quercus serrata Murray
87,30,Q. serata,TRUE,Quercus serrata Murray
87,30,Q. serata,TRUE,Quercus serrata Murray
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
87,10,Broadleaves,FALSE,Magnolia obovata Thunb.
87,10,Broadleaves,FALSE,Magnolia obovata Thunb.
87,10,Broadleaves,FALSE,Magnolia obovata Thunb.
87,30,Broadleaves,FALSE,Magnolia obovata Thunb.
87,50,Broadleaves,FALSE,Cerasus jamasakura (Siebold ex Koidz.) H.Ohba
88,30,Q. serata,FALSE,Quercus serrata Murray
88,10,Q. serata,FALSE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,TRUE,Quercus serrata Murray
88,30,Q. serata,TRUE,Quercus serrata Murray
88,30,Q. serata,TRUE,Quercus serrata Murray
88,30,Q. serata,TRUE,Quercus serrata Murray
88,30,Q. serata,TRUE,Quercus serrata Murray
88,30,Q. serata,TRUE,Quercus serrata Murray
88,10,Q. serata,FALSE,Quercus serrata Murray
89,10,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
89,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
89,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
89,10,Q. serata,FALSE,Quercus serrata Murray
89,10,Q. serata,FALSE,Quercus serrata Murray
89,30,Conifer,FALSE,Chamaecyparis obtusa (Siebold et Zucc.) Endl.
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
89,10,F. crenata,FALSE,Fagus crenata Blume
90,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
90,10,Q. serata,FALSE,Quercus serrata Murray
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
90,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
91,30,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,FALSE,Quercus serrata Murray
91,10,Q. serata,FALSE,Quercus serrata Murray
91,10,Q. serata,FALSE,Quercus serrata Murray
91,30,Q. serata,TRUE,Quercus serrata Murray
91,30,Q. serata,TRUE,Quercus serrata Murray
91,10,Q. serata,TRUE,Quercus serrata Murray
92,10,Broadleaves,FALSE,Diospyros kaki Thunb.
92,10,Q. serata,FALSE,Quercus serrata Murray
92,30,Q. serata,FALSE,Quercus serrata Murray
92,10,Q. serata,FALSE,Quercus serrata Murray
92,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
93,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
93,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
93,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
93,50,Q. serata,FALSE,Quercus serrata Murray
93,50,Q. serata,FALSE,Quercus serrata Murray
93,30,Q. serata,FALSE,Quercus serrata Murray
93,10,Q. crispula,FALSE,Quercus crispula Blume
94,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
94,10,Q. serata,TRUE,Quercus serrata Murray
94,30,Q. serata,TRUE,Quercus serrata Murray
94,30,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,10,Q. serata,FALSE,Quercus serrata Murray
94,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
95,30,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
95,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
95,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
95,30,Q. crispula,FALSE,Quercus crispula Blume
96,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
96,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
96,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
96,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
96,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
96,10,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
96,30,Q. serata,FALSE,Quercus serrata Murray
96,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
96,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
96,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
96,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
96,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
96,10,Broadleaves,FALSE,Magnolia obovata Thunb.
97,30,Q. serata,TRUE,Quercus serrata Murray
97,30,Q. serata,TRUE,Quercus serrata Murray
97,10,Q. serata,TRUE,Quercus serrata Murray
97,30,Q. serata,FALSE,Quercus serrata Murray
97,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
97,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
97,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
97,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
97,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
98,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
98,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
98,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
98,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
98,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
98,30,Q. serata,FALSE,Quercus serrata Murray
98,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
98,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
98,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
98,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
98,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
98,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,Q. serata,TRUE,Quercus serrata Murray
99,10,Q. serata,FALSE,Quercus serrata Murray
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
99,10,Broadleaves,FALSE,Magnolia obovata Thunb.
99,10,Broadleaves,FALSE,Magnolia obovata Thunb.
99,10,Broadleaves,FALSE,Magnolia obovata Thunb.
99,10,Q. crispula,FALSE,Quercus crispula Blume
100,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
100,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
100,10,Q. serata,FALSE,Quercus serrata Murray
100,30,Q. serata,FALSE,Quercus serrata Murray
100,10,Broadleaves,FALSE,Magnolia obovata Thunb.
100,10,Q. crispula,FALSE,Quercus crispula Blume
100,10,Q. crispula,FALSE,Quercus crispula Blume
100,10,Q. crispula,FALSE,Quercus crispula Blume
100,10,Q. crispula,FALSE,Quercus crispula Blume
101,30,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,30,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,Q. serata,FALSE,Quercus serrata Murray
101,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
101,10,Q. crispula,FALSE,Quercus crispula Blume
101,10,Q. crispula,FALSE,Quercus crispula Blume
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,30,Q. serata,FALSE,Quercus serrata Murray
102,30,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,Q. serata,FALSE,Quercus serrata Murray
102,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
102,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
103,30,Q. serata,FALSE,Quercus serrata Murray
103,10,Q. serata,FALSE,Quercus serrata Murray
103,10,Q. serata,FALSE,Quercus serrata Murray
103,10,Q. serata,FALSE,Quercus serrata Murray
103,10,Q. serata,FALSE,Quercus serrata Murray
103,30,Q. serata,FALSE,Quercus serrata Murray
103,30,Q. serata,FALSE,Quercus serrata Murray
103,30,Broadleaves,FALSE,Magnolia obovata Thunb.
104,30,Q. serata,FALSE,Quercus serrata Murray
104,30,Q. serata,FALSE,Quercus serrata Murray
104,10,Q. serata,FALSE,Quercus serrata Murray
104,10,Q. serata,FALSE,Quercus serrata Murray
104,10,Q. serata,FALSE,Quercus serrata Murray
104,10,Q. serata,FALSE,Quercus serrata Murray
104,10,Q. serata,FALSE,Quercus serrata Murray
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
104,10,Broadleaves,FALSE,Magnolia obovata Thunb.
105,50,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
105,30,Broadleaves,FALSE,Magnolia obovata Thunb.
105,30,Broadleaves,FALSE,Magnolia obovata Thunb.
105,10,Q. crispula,FALSE,Quercus crispula Blume
105,10,Q. crispula,FALSE,Quercus crispula Blume
105,30,Q. crispula,FALSE,Quercus crispula Blume
105,10,Q. crispula,FALSE,Quercus crispula Blume
105,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
106,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
106,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
106,10,Q. serata,FALSE,Quercus serrata Murray
106,10,Broadleaves,FALSE,Magnolia obovata Thunb.
106,10,Broadleaves,FALSE,Magnolia obovata Thunb.
106,10,Broadleaves,FALSE,Magnolia obovata Thunb.
106,10,Broadleaves,FALSE,Magnolia obovata Thunb.
106,10,Broadleaves,FALSE,Magnolia obovata Thunb.
106,30,Broadleaves,FALSE,Magnolia obovata Thunb.
106,10,Q. crispula,FALSE,Quercus crispula Blume
106,10,Q. crispula,FALSE,Quercus crispula Blume
106,10,Q. crispula,FALSE,Quercus crispula Blume
106,30,Broadleaves,FALSE,Cerasus jamasakura (Siebold ex Koidz.) H.Ohba
107,10,Q. serata,FALSE,Quercus serrata Murray
107,30,Q. serata,FALSE,Quercus serrata Murray
107,10,Q. serata,FALSE,Quercus serrata Murray
108,10,Broadleaves,FALSE,Styrax japonica Siebold et Zucc.
108,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
108,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
108,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
108,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
108,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
108,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
108,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
108,30,Q. serata,FALSE,Quercus serrata Murray
108,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
109,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
109,30,Broadleaves,FALSE,Paulownia tomentosa (Thunb.) Steud.
109,10,Q. serata,FALSE,Quercus serrata Murray
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
109,10,Broadleaves,FALSE,Morus australis Poir.
110,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
110,10,Q. serata,FALSE,Quercus serrata Murray
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
110,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
